"id","job_id","project_id","scene_id","provider","status","progress","prompt","fallback_prompt","duration","aspect_ratio","negative_prompt","style","video_url","thumbnail_url","error_message","retry_count","max_retries","started_at","completed_at","triggered_by","created_at","updated_at","source_image_url","i2v_settings","motion_control","scene_type"
"30","vj_eeqmk4rTdldGOgpe","proj_1768168253835_g8b1v8aii","scene_003_explanation","runway","succeeded","100","Cozy wellness space with plants and natural elements, close-up of woman's hands holding natural supplement bottle, warm golden lighting, earth tones and organic materials visible","professional video","9","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/e7c14367-2e59-453c-ac5f-14384781206e.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiYzJkMjBjNmM2ZDY0ZWEyMiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODM0ODgwMH0.DQ8am8fjiSwBz8zddJXQnli-B3P3fkaOBrwn-IlYSzg",,,"0","3","""2026-01-12T20:37:52.773Z""","""2026-01-12T20:38:22.893Z""","40154188","""2026-01-12T20:37:52.553Z""","""2026-01-12T20:38:22.893Z""","/api/brand-assets/file/19",,,
"31","vj_CRC3as6t5MH5D--7","proj_1768168253835_g8b1v8aii","scene_003_explanation","runway","succeeded","100","Cozy wellness space with plants and natural elements, close-up of woman's hands holding natural supplement bottle, warm golden lighting, earth tones and organic materials visible","professional video","9","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/6709898a-2552-4826-b17b-420ab0c94855.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNzE5MDdiYmIwOGZmZGM2NyIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODM0ODgwMH0.YMSvq8R3Egabiaqj7Tmvi5P3sITmeIyWHNeKU0EcSIU",,,"0","3","""2026-01-12T20:38:44.758Z""","""2026-01-12T20:39:16.910Z""","40154188","""2026-01-12T20:38:44.261Z""","""2026-01-12T20:39:16.910Z""","/api/brand-assets/file/30",,,
"32","vj_N1-EjpLdP05afLQm","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Warm, inviting home office interior with natural sunlight streaming through the window, wooden desk surface with open research books and scientific papers spread out, Pine Hill Farm Black Cohosh bottle in the background, soft golden lighting, cozy educational atmosphere, focus on papers and books rather than products","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/6d79f848-4cb3-4b68-88a6-063e2c6b16ae.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiYzExMjllYzI5NTljNzkxMiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODM0ODgwMH0.d4evVmXTSix9Aw2Di51xg7vy_KM0APLSyy-2H5x6HGk",,,"0","3","""2026-01-12T23:51:56.404Z""","""2026-01-12T23:53:21.303Z""","40154188","""2026-01-12T23:51:54.284Z""","""2026-01-12T23:53:21.303Z""","/api/brand-assets/file/30",,,
"33","vj_3qMaOdzMRTjfa3q0","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Warm, inviting home office interior with natural sunlight streaming through the window, wooden desk surface with open research books and scientific papers spread out, Pine Hill Farm Black Cohosh bottle in the background, soft golden lighting, cozy educational atmosphere, focus on papers and books rather than products","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/c85385d5-ff71-47ee-b1f8-f37ad6258b8b.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiMWQ2Y2M0NDQzNTA2ZjYzMyIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODQzNTIwMH0.IRglh2PnF3sZR5jcy0-CJAgEkw1Hr7Ukmm5eSfXKDAU",,,"0","3","""2026-01-13T00:02:22.632Z""","""2026-01-13T00:02:56.298Z""","40154188","""2026-01-13T00:02:21.012Z""","""2026-01-13T00:02:56.298Z""","/api/brand-assets/file/30",,,
"34","vj_upVs1CdAAi91uP1H","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Warm, inviting home office interior with natural sunlight streaming through the window, wooden desk surface with open research books and scientific papers spread out, Pine Hill Farm Black Cohosh bottle in the background, soft golden lighting, cozy educational atmosphere, focus on papers and books rather than products","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/05af462d-e2a7-44c2-b70d-f02e2395ce09.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNDQwODBiZDMzNDVkN2VlYiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODQzNTIwMH0.zbg_loF_33BC4-brtBom4-3kkH1LNNvrS1UJDguzmMU",,,"0","3","""2026-01-13T00:09:08.075Z""","""2026-01-13T00:09:40.504Z""","40154188","""2026-01-13T00:09:05.499Z""","""2026-01-13T00:09:40.504Z""","/api/brand-assets/file/30",,,
"35","vj_ckIXhROZ5QxU5khX","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Warm, inviting home office interior with natural sunlight streaming through the window, wooden desk surface with open research books and scientific papers spread out, Pine Hill Farm Black Cohosh bottle in the background, soft golden lighting, cozy educational atmosphere, focus on papers and books rather than products","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/45732a36-1392-4fc8-bf3e-dacf8976ee7e.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNWYzNWNmODdjMDliODYyYyIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODQzNTIwMH0.51INC3fFWpMHj302Gr0PhWo4RnNLkmdw92t298_oT8s",,,"0","3","""2026-01-13T16:47:55.736Z""","""2026-01-13T16:48:35.544Z""","40154188","""2026-01-13T16:47:55.232Z""","""2026-01-13T16:48:35.544Z""","/api/brand-assets/file/30",,,
"36","vj_zp1mY3G6hmQzzrKk","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Warm, inviting home office interior with natural sunlight streaming through the window, wooden desk surface with open research books and scientific papers spread out, Pine Hill Farm Black Cohosh bottle in the background, soft golden lighting, cozy educational atmosphere, focus on papers and books rather than products","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/ba71fd7f-00f1-476d-b851-adad4c8a1e0a.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNWY1YTQ3ZGYxYWExNDg3ZCIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODQzNTIwMH0.45DvAdptl2Drm2cBeM0yeiJSyD2p70o_XqKD9JWFgPI",,,"0","3","""2026-01-13T18:12:14.624Z""","""2026-01-13T18:12:48.279Z""","40154188","""2026-01-13T18:12:14.414Z""","""2026-01-13T18:12:48.279Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"37","vj_rr9u18FhBCRYnCuT","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Warm, inviting home office interior with natural sunlight streaming through the window, wooden desk surface with open research books and scientific papers spread out, Pine Hill Farm Black Cohosh bottle in the background, soft golden lighting, cozy educational atmosphere, focus on papers and books rather than products","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/97c34c2d-0191-4d35-b867-2b29246793c0.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNWQwYWY2MDNlNzMzMDEzNSIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODQzNTIwMH0.fHyrRjq7wZvHD75WvVMggYYxbajviwcUjbW5E9XF8iI",,,"0","3","""2026-01-13T18:23:33.156Z""","""2026-01-13T18:24:07.343Z""","40154188","""2026-01-13T18:23:32.441Z""","""2026-01-13T18:24:07.343Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"38","vj_i5h1H5C5kwWrw7IY","proj_1768336289364_13cxzqwbe","scene_002_benefit","runway","succeeded","100","Medium shot of an authentic woman in her 40s with natural appearance sitting cross-legged in a peaceful garden setting, surrounded by vibrant green herbs and vegetables in raised beds. Warm golden hour lighting filters through leafy plants creating dappled shadows on her face. She wears comfortable earth-tone clothing and has a genuine, content expression while gently touching fresh herbs. Camera positioned at eye level with rule of thirds composition, earth tone color palette of warm browns, sage greens, and golden accents creating an inviting, hopeful atmosphere.","professional video","12","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/f209d6b6-70ca-444a-9b0e-0831becd86c5.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiZDZlYjFiNzE4NGY3ZDQ0NiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODUyMTYwMH0.-RW4eaWsbfl6l2JUOXbTUVJoRyuK3ago4-dw07W7Gvs",,,"0","3","""2026-01-14T23:58:14.932Z""","""2026-01-14T23:58:52.213Z""","40154188","""2026-01-14T23:58:12.326Z""","""2026-01-14T23:58:52.213Z""",,,,
"39","vj_If3A5Ao1r1nT8GlU","proj_1768336289364_13cxzqwbe","scene_003_benefit","runway","succeeded","100","Person relaxing at home opening a delivered lab test kit package, then having a warm video consultation with a clearly visible caring nurse practitioner on their laptop screen","professional video","11","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/164f9061-cad2-4ace-9d9f-6b3cbbd5e76c.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiMDliYWUyZDc3ZjBmYzNlZiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODYwODAwMH0.w8JcC61kdhg44ffV6VrAf3OcOJByV4yLVFubFML4h-Q",,,"0","3","""2026-01-15T14:12:40.454Z""","""2026-01-15T14:14:37.853Z""","40154188","""2026-01-15T14:12:39.227Z""","""2026-01-15T14:14:37.853Z""",,,,
"40","vj_qH3f9gzZHVPQLNBL","proj_1768336289364_13cxzqwbe","scene_003_benefit","runway","succeeded","100","Person relaxing at home opening a delivered lab test kit package, then having a warm video consultation with a clearly visible caring nurse practitioner on their laptop screen","professional video","11","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/8140c9c3-d150-4c9a-9593-0cce175d77d4.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiMWMzYTJiNWRiMzVhNDZmZCIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODYwODAwMH0.OFjTUnejJVg449XopwuGTcNqNA6Jtyuxnm2YIuimbBY",,,"0","3","""2026-01-15T16:55:15.952Z""","""2026-01-15T16:55:59.604Z""","40154188","""2026-01-15T16:55:15.722Z""","""2026-01-15T16:55:59.604Z""",,,,
"41","vj_-y3KY_KNlq9eGAjH","proj_1768336289364_13cxzqwbe","scene_002_benefit","runway","succeeded","100","Interior shot of a bright, welcoming medical office space with natural lighting. A professional healthcare provider sitting at a desk reviewing personalized health charts and test results with documents spread out. Modern but warm office environment with plants and natural elements. Rolling hills visible through large windows in background. Warm, professional atmosphere.","professional video","12","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/059ddbbb-815d-4df6-abfb-39527aed16db.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiYWFmNTE3M2ZjYTY4ZmYxMiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODYwODAwMH0.WUdmkR4UE9NU31rsM7T-vEe5By6cCkiVWEMzEmFKiMQ",,,"0","3","""2026-01-15T16:57:42.959Z""","""2026-01-15T16:58:21.523Z""","40154188","""2026-01-15T16:57:42.554Z""","""2026-01-15T16:58:21.523Z""",,,,
"42","vj_iK71XwXW-GLJA4Ek","proj_1768336289364_13cxzqwbe","scene_001_hook","runway","succeeded","100","Medium shot from eye-level angle of an authentic woman in her 40s sitting at a warm wooden kitchen table with golden morning light streaming through a nearby window. She looks thoughtfully down at multiple supplement bottles scattered across the table, her expression showing gentle frustration. The scene uses warm earth tones with golden light creating soft shadows, natural wood textures visible, and a cozy home kitchen environment with plants in the background. The composition centers her slightly off-center following rule of thirds, creating an intimate, relatable moment that captures the overwhelm of generic health approaches.","professional video","6","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/099f76cb-b216-41b5-bd3c-8cb9be3c655c.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiMjZjNWVjMGU2ZjBlOTE1ZCIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODYwODAwMH0.FDMp5Lbvl2TFsHOVNW-uexELOHRSc_MQPHcZiwVO9To",,,"0","3","""2026-01-15T18:12:23.511Z""","""2026-01-15T18:12:55.272Z""","40154188","""2026-01-15T18:12:21.966Z""","""2026-01-15T18:12:55.272Z""",,,,
"43","vj_ml14YblcH8hkd4n1","proj_1768168253835_g8b1v8aii","scene_001_hook","runway","succeeded","100","Wide establishing shot of a serene herb garden at golden hour, soft diffused sunlight filtering through leafy green plants creating dappled shadows on rich earth-toned soil. Camera positioned at eye-level capturing rows of lush medicinal herbs with warm amber and sage green color palette. A woman in her 40s with natural appearance wearing comfortable earth-toned clothing gently tends to tall, flowering black cohosh plants, creating an authentic and peaceful mood that establishes the farm-to-wellness connection.","professional video","11","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/f5c4f6f0-41de-4cf0-aec5-9e419d8d768d.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNGMxYzNiYzhlM2Q3MjBmZiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.a26GJI6PZrFMtLPrXJQz7cU7uAKOATnQ0A-Ohqb_t_Q",,,"0","3","""2026-01-16T14:34:30.020Z""","""2026-01-16T14:35:10.748Z""","40154188","""2026-01-16T14:34:29.115Z""","""2026-01-16T14:35:10.748Z""",,,,
"44","vj_UsL3jm-g09jKJdTQ","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Medium close-up shot of a woman's hands gently examining fresh black cohosh plant stems and leaves in soft, diffused morning light streaming through a sunlit kitchen window. The scene features warm earth tones with muted greens and golden accents, a natural wood countertop surface with ceramic bowls containing dried herbs. Camera positioned at slight downward angle capturing the organic textures and authentic interaction, creating a peaceful, educational atmosphere that emphasizes natural wellness knowledge.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/db03d784-f0a5-40fb-9d97-4286ec6b949e.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNGZiMmU3YWEyMjBlYzE0OSIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.i7uFV28FnGgZCfwZ4SOkioXn1t0_GI8UWJ9PsawENEg",,,"0","3","""2026-01-16T14:52:11.405Z""","""2026-01-16T14:52:47.187Z""","40154188","""2026-01-16T14:52:10.209Z""","""2026-01-16T14:52:47.187Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"45","vj_BoHzhMFO1GwPu6M_","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Medium close-up shot of a woman's hands gently examining fresh black cohosh plant stems and leaves in soft, diffused morning light streaming through a sunlit kitchen window. The scene features warm earth tones with muted greens and golden accents, a natural wood countertop surface with ceramic bowls containing dried herbs. Camera positioned at slight downward angle capturing the organic textures and authentic interaction, creating a peaceful, educational atmosphere that emphasizes natural wellness knowledge.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/48891e8a-fe6b-4b83-a6f4-117e109bc458.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiMTAwMjZkOGY2N2Y2YzVhNSIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.roFVobz30tYjpWNtzzt427fInXcBZbSKVxutAl6cnwQ",,,"0","3","""2026-01-16T15:21:00.016Z""","""2026-01-16T15:21:34.156Z""","40154188","""2026-01-16T15:20:59.816Z""","""2026-01-16T15:21:34.156Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"46","vj_CIhoUx7wSSkqKzLX","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Medium close-up shot of a woman's hands gently examining fresh black cohosh plant stems and leaves in soft, diffused morning light streaming through a sunlit kitchen window. The scene features warm earth tones with muted greens and golden accents, a natural wood countertop surface with ceramic bowls containing dried herbs. Camera positioned at slight downward angle capturing the organic textures and authentic interaction, creating a peaceful, educational atmosphere that emphasizes natural wellness knowledge.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/367633c5-3f83-45bf-b330-32db29f04946.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiOTFlMzU3NzRjZGEyYjVlNiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.VNKwxl0IectVRZn-YK_aiMKCc5dC--b6nZ7zar_sQfw",,,"0","3","""2026-01-16T15:43:12.818Z""","""2026-01-16T15:43:48.546Z""","40154188","""2026-01-16T15:43:11.247Z""","""2026-01-16T15:43:48.546Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"47","vj_a5FoC2eAe8PFIRWs","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Medium close-up shot of a woman's hands gently examining fresh black cohosh plant stems and leaves in soft, diffused morning light streaming through a sunlit kitchen window. The scene features warm earth tones with muted greens and golden accents, a natural wood countertop surface with ceramic bowls containing dried herbs. Camera positioned at slight downward angle capturing the organic textures and authentic interaction, creating a peaceful, educational atmosphere that emphasizes natural wellness knowledge.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/59345fb2-7a2f-4f8d-ba02-9ec9466c69f4.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiOGI0OWUxOWVjNTg0M2EzOCIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.QVtExwoa6g8EHZcp5ksPFZagJzQzW7tvcYruyseF4oY",,,"0","3","""2026-01-16T16:52:26.944Z""","""2026-01-16T16:53:00.579Z""","40154188","""2026-01-16T16:52:25.422Z""","""2026-01-16T16:53:00.579Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"48","vj_RIjh2ziGSI1UQIa-","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","Medium shot of a warm, sunlit wellness study with natural wood desk surface and soft morning light streaming through gauze curtains in the background. Golden hour lighting creates gentle rim light and warm shadows across organic textures. Camera performs slow push-in motion toward the desk surface while soft dust particles float through the light beams. Earth tone color palette with warm honey and sage accents, creating an inviting educational atmosphere perfect for showcasing wellness research.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/c86e30f3-412b-4013-86e5-05a4cd9edd2a.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiYWJlYmY2NGIzZWMwOGIxNCIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.UeymdMdzo682Q8urSkM5puFz324nNGa498RfBUClth4",,,"0","3","""2026-01-16T16:55:39.023Z""","""2026-01-16T16:56:10.086Z""","40154188","""2026-01-16T16:55:36.438Z""","""2026-01-16T16:56:10.086Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"49","vj_c1feRd33Pl0x4KCq","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","[I2V Environment for Black Cohosh] Warm sunlit home office with natural wood desk surface, soft golden morning light streaming through sheer curtains creating gentle light rays, earth-toned background with potted herbs and open botanical books, slow push-in camera movement toward the desk surface with subtle parallax depth, floating dust motes and soft steam wisps in the warm light, cozy educational atmosphere with sage green and cream color palette, medium shot composition with shallow depth of field.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/ebd0cd0f-ee7d-4b00-8f80-0be77cc44184.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiZTc3MzNhOGU0NGI0ZDE3MCIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.-D3YzeDmjV3_SOH3NRVm2xSerZ2exyDzav0VzQOXyx0",,,"0","3","""2026-01-16T17:03:09.294Z""","""2026-01-16T17:04:14.371Z""","40154188","""2026-01-16T17:03:07.694Z""","""2026-01-16T17:04:14.371Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"50","vj_0T9SIvSZodfAR3iC","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","[I2V Environment for Black Cohosh] Medium shot of a warm, sunlit natural wellness space with organic wooden shelving and fresh botanical elements in soft focus background. Golden hour lighting streams through gauze curtains creating gentle rim lighting and warm amber glow across natural linen textures. Slow push-in camera motion with subtle parallax depth as delicate floating particles dance in the warm light rays. Earth tone palette of sage greens, warm creams, and golden browns with dappled sunlight creating soft shadows and highlighting natural wood grain textures.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/dc542405-f239-4da5-97ba-2a44a6ae8b34.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiZTY5NjNkMDBlZTlmZGY3NiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.tatGm8lKl0f1uZjaD0v3kYiNZFr6tS93U934qWZpWEQ",,,"0","3","""2026-01-16T17:08:39.375Z""","""2026-01-16T17:09:14.652Z""","40154188","""2026-01-16T17:08:39.348Z""","""2026-01-16T17:09:14.652Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"51","vj_EoIE2qlmC_bxLJHN","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","[I2V Environment for Black Cohosh] Medium shot of a warm, sunlit herbal study space with natural wood desk surface, soft golden morning light streaming through window creating gentle shadows, scattered botanical research papers and vintage glass beakers in soft focus background, subtle floating dust particles illuminated in warm light rays, slow gentle push-in camera movement with parallax depth between foreground and background elements, earth-toned color palette with warm browns and golden highlights, cozy academic atmosphere suggesting natural research and botanical wisdom.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/0d9a162b-3d2f-4959-ae03-c6c3b694a03a.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiZDUzN2JjMjcyZWZlZTUxZSIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.takuSeXKOxF2YwerFPMVBkUilhFeaRXNplmpet-bXHE",,,"0","3","""2026-01-16T17:16:48.572Z""","""2026-01-16T17:17:23.133Z""","40154188","""2026-01-16T17:16:47.206Z""","""2026-01-16T17:17:23.133Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"52","vj_ID9exoAVVyKosZ2z","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","failed","30","[I2V Environment for Black Cohosh] Medium shot of a warm, sunlit herbal study space with natural wood desk surface, soft golden morning light streaming through window creating gentle shadows, scattered botanical research papers and vintage glass beakers in soft focus background, subtle floating dust particles illuminated in warm light rays, slow gentle push-in camera movement with parallax depth between foreground and background elements, earth-toned color palette with warm browns and golden highlights, cozy academic atmosphere suggesting natural research and botanical wisdom.","professional video","15","16:9",,"professional",,,"Prompt exceeded 1000 character limit - please regenerate with new fix applied","0","3","""2026-01-16T17:20:37.321Z""","""2026-01-16T17:34:38.745Z""","40154188","""2026-01-16T17:20:36.945Z""","""2026-01-16T17:20:37.345Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
"53","vj_HdOka9yMl7EM6F0z","proj_1768168253835_g8b1v8aii","scene_002_explanation","runway","succeeded","100","[I2V Environment for Black Cohosh] Close-up view of a warm, sunlit wooden research desk with scattered botanical study papers and vintage brass magnifying glass, soft golden morning light streaming through nearby window creating gentle shadows and warm highlights across the natural wood grain surface. Camera slowly pushes in with subtle parallax depth while delicate dust particles float through the warm light beams, creating an atmosphere of scientific discovery and natural wisdom. Earth-toned color palette with rich amber wood textures and cream paper elements.","professional video","15","16:9",,"professional","https://dnznrvs05pmza.cloudfront.net/86bd8b69-ed95-4b17-bf07-ed59414022ee.mp4?_jwt=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJrZXlIYXNoIjoiNTRlNjM1MzViMDY1NzI0ZiIsImJ1Y2tldCI6InJ1bndheS10YXNrLWFydGlmYWN0cyIsInN0YWdlIjoicHJvZCIsImV4cCI6MTc2ODY5NDQwMH0.peeAlvRhiy9vXXRLkv2JCr5ql_0ytvzcuGKvdssQR_I",,,"0","3","""2026-01-16T17:35:45.902Z""","""2026-01-16T17:36:25.291Z""","40154188","""2026-01-16T17:35:43.833Z""","""2026-01-16T17:36:25.291Z""","/api/brand-assets/file/30","{""animationStyle"":""product-hero"",""motionStrength"":0.3,""imageControlStrength"":1}",,
